ID32,uTuID,strID,strName,lDPUID,iNoInDPU,fVal,iUnit,tSnapTime,iQuality,iIndex,FormulaID32,iZfID,iType,iDataType,fRaw,fCoeff,fOffset,lFlag,fLowL,fHighL,fLowL2,fHighL2,fDeadSec,fValidLL,fValidHL,fDayMaxV,fDayMinV,fDayAveV,tDayMaxTime,tDayMinTime,iAlmClass,iAlmClass2,dvtype,dvno,lDynaFlag,iSavePeriod
635,11,HMI界面COM卡采集CPU卡,扩展板卡第五路cos,24,75,0.000000,0,2015-7-18 15:16:0,0,635,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
636,11,HMI界面COM卡采集CPU卡,扩展板卡第五路f,24,76,0.000000,0,2015-7-18 15:16:0,0,636,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
637,11,HMI界面COM卡采集CPU卡,备用,24,77,0.000000,0,2015-7-18 15:16:0,0,637,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
638,11,HMI界面COM卡采集CPU卡,备用,24,78,0.000000,0,2015-7-18 15:16:0,0,638,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
639,11,HMI界面COM卡采集CPU卡,备用,24,79,0.000000,0,2015-7-18 15:16:0,0,639,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
640,11,HMI界面COM卡采集CPU卡,扩展板卡第六路IA,24,80,0.000000,0,2015-7-18 15:16:0,0,640,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
641,11,HMI界面COM卡采集CPU卡,扩展板卡第六路IB,24,81,0.000000,0,2015-7-18 15:16:0,0,641,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
642,11,HMI界面COM卡采集CPU卡,扩展板卡第六路IC,24,82,0.000000,0,2015-7-18 15:16:0,0,642,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
643,11,HMI界面COM卡采集CPU卡,扩展板卡第六路UA,24,83,0.000000,0,2015-7-18 15:16:0,0,643,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
644,11,HMI界面COM卡采集CPU卡,扩展板卡第六路UB,24,84,0.000000,0,2015-7-18 15:16:0,0,644,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
645,11,HMI界面COM卡采集CPU卡,扩展板卡第六路UC,24,85,0.000000,0,2015-7-18 15:16:0,0,645,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
646,11,HMI界面COM卡采集CPU卡,扩展板卡第六路UAB,24,86,0.000000,0,2015-7-18 15:16:0,0,646,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
647,11,HMI界面COM卡采集CPU卡,扩展板卡第六路UBC,24,87,0.000000,0,2015-7-18 15:16:0,0,647,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
648,11,HMI界面COM卡采集CPU卡,扩展板卡第六路UAC,24,88,0.000000,0,2015-7-18 15:16:0,0,648,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
649,11,HMI界面COM卡采集CPU卡,扩展板卡第六路P,24,89,0.000000,0,2015-7-18 15:16:0,0,649,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
650,11,HMI界面COM卡采集CPU卡,扩展板卡第六路Q,24,90,0.000000,0,2015-7-18 15:16:0,0,650,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
651,11,HMI界面COM卡采集CPU卡,扩展板卡第六路cos,24,91,0.000000,0,2015-7-18 15:16:0,0,651,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
652,11,HMI界面COM卡采集CPU卡,扩展板卡第六路f,24,92,0.000000,0,2015-7-18 15:16:0,0,652,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
653,11,HMI界面COM卡采集CPU卡,备用,24,93,0.000000,0,2015-7-18 15:16:0,0,653,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
654,11,HMI界面COM卡采集CPU卡,备用,24,94,0.000000,0,2015-7-18 15:16:0,0,654,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
655,11,HMI界面COM卡采集CPU卡,备用,24,95,0.000000,0,2015-7-18 15:16:0,0,655,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
656,11,HMI界面COM卡采集CPU卡,扩展板卡第七路IA,24,96,0.000000,0,2015-7-18 15:16:0,0,656,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
657,11,HMI界面COM卡采集CPU卡,扩展板卡第七路IB,24,97,0.000000,0,2015-7-18 15:16:0,0,657,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
658,11,HMI界面COM卡采集CPU卡,扩展板卡第七路IC,24,98,0.000000,0,2015-7-18 15:16:0,0,658,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
659,11,HMI界面COM卡采集CPU卡,扩展板卡第七路UA,24,99,0.000000,0,2015-7-18 15:16:0,0,659,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
660,11,HMI界面COM卡采集CPU卡,扩展板卡第七路UB,24,100,0.000000,0,2015-7-18 15:16:0,0,660,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
661,11,HMI界面COM卡采集CPU卡,扩展板卡第七路UC,24,101,0.000000,0,2015-7-18 15:16:0,0,661,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
662,11,HMI界面COM卡采集CPU卡,扩展板卡第七路UAB,24,102,0.000000,0,2015-7-18 15:16:0,0,662,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
663,11,HMI界面COM卡采集CPU卡,扩展板卡第七路UBC,24,103,0.000000,0,2015-7-18 15:16:0,0,663,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
664,11,HMI界面COM卡采集CPU卡,扩展板卡第七路UAC,24,104,0.000000,0,2015-7-18 15:16:0,0,664,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
665,11,HMI界面COM卡采集CPU卡,扩展板卡第七路P,24,105,0.000000,0,2015-7-18 15:16:0,0,665,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
666,11,HMI界面COM卡采集CPU卡,扩展板卡第七路Q,24,106,0.000000,0,2015-7-18 15:16:0,0,666,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
667,11,HMI界面COM卡采集CPU卡,扩展板卡第七路cos,24,107,0.000000,0,2015-7-18 15:16:0,0,667,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
668,11,HMI界面COM卡采集CPU卡,扩展板卡第七路f,24,108,0.000000,0,2015-7-18 15:16:0,0,668,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
669,11,HMI界面COM卡采集CPU卡,备用,24,109,0.000000,0,2015-7-18 15:16:0,0,669,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
670,11,HMI界面COM卡采集CPU卡,备用,24,110,0.000000,0,2015-7-18 15:16:0,0,670,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
671,11,HMI界面COM卡采集CPU卡,备用,24,111,0.000000,0,2015-7-18 15:16:0,0,671,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
672,11,HMI界面COM卡采集CPU卡,扩展板卡第八路IA,24,112,0.000000,0,2015-7-18 15:16:0,0,672,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
673,11,HMI界面COM卡采集CPU卡,扩展板卡第八路IB,24,113,0.000000,0,2015-7-18 15:16:0,0,673,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
674,11,HMI界面COM卡采集CPU卡,扩展板卡第八路IC,24,114,0.000000,0,2015-7-18 15:16:0,0,674,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
675,11,HMI界面COM卡采集CPU卡,扩展板卡第八路UA,24,115,0.000000,0,2015-7-18 15:16:0,0,675,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
676,11,HMI界面COM卡采集CPU卡,扩展板卡第八路UB,24,116,0.000000,0,2015-7-18 15:16:0,0,676,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
677,11,HMI界面COM卡采集CPU卡,扩展板卡第八路UC,24,117,0.000000,0,2015-7-18 15:16:0,0,677,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
678,11,HMI界面COM卡采集CPU卡,扩展板卡第八路UAB,24,118,0.000000,0,2015-7-18 15:16:0,0,678,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
679,11,HMI界面COM卡采集CPU卡,扩展板卡第八路UBC,24,119,0.000000,0,2015-7-18 15:16:0,0,679,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
680,11,HMI界面COM卡采集CPU卡,扩展板卡第八路UAC,24,120,0.000000,0,2015-7-18 15:16:0,0,680,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
681,11,HMI界面COM卡采集CPU卡,扩展板卡第八路P,24,121,0.000000,0,2015-7-18 15:16:0,0,681,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
682,11,HMI界面COM卡采集CPU卡,扩展板卡第八路Q,24,122,0.000000,0,2015-7-18 15:16:0,0,682,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
683,11,HMI界面COM卡采集CPU卡,扩展板卡第八路cos,24,123,0.000000,0,2015-7-18 15:16:0,0,683,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
684,11,HMI界面COM卡采集CPU卡,扩展板卡第八路f,24,124,0.000000,0,2015-7-18 15:16:0,0,684,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
685,11,HMI界面COM卡采集CPU卡,备用,24,125,0.000000,0,2015-7-18 15:16:0,0,685,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
686,11,HMI界面COM卡采集CPU卡,备用,24,126,0.000000,0,2015-7-18 15:16:0,0,686,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
687,11,HMI界面COM卡采集CPU卡,备用,24,127,0.000000,0,2015-7-18 15:16:0,0,687,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
688,11,HMI界面COM卡采集CPU卡,第一路正向有功电度,25,0,0.000000,0,2015-7-18 15:16:0,0,688,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
689,11,HMI界面COM卡采集CPU卡,第一路正向无功电度,25,1,0.000000,0,2015-7-18 15:16:0,0,689,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
690,11,HMI界面COM卡采集CPU卡,第一路反向有功电度,25,2,0.000000,0,2015-7-18 15:16:0,0,690,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
691,11,HMI界面COM卡采集CPU卡,第一路反向无功电度,25,3,0.000000,0,2015-7-18 15:16:0,0,691,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
692,11,HMI界面COM卡采集CPU卡,第二路正向有功电度,25,4,0.000000,0,2015-7-18 15:16:0,0,692,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
693,11,HMI界面COM卡采集CPU卡,第二路正向无功电度,25,5,0.000000,0,2015-7-18 15:16:0,0,693,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
694,11,HMI界面COM卡采集CPU卡,第二路反向有功电度,25,6,0.000000,0,2015-7-18 15:16:0,0,694,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
695,11,HMI界面COM卡采集CPU卡,第二路反向无功电度,25,7,0.000000,0,2015-7-18 15:16:0,0,695,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
696,11,HMI界面COM卡采集CPU卡,第三路正向有功电度,25,8,0.000000,0,2015-7-18 15:16:0,0,696,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
697,11,HMI界面COM卡采集CPU卡,第三路正向无功电度,25,9,0.000000,0,2015-7-18 15:16:0,0,697,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
698,11,HMI界面COM卡采集CPU卡,第三路反向有功电度,25,10,0.000000,0,2015-7-18 15:16:0,0,698,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
699,11,HMI界面COM卡采集CPU卡,第三路反向无功电度,25,11,0.000000,0,2015-7-18 15:16:0,0,699,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
700,11,HMI界面COM卡采集CPU卡,第四路正向有功电度,25,12,0.000000,0,2015-7-18 15:16:0,0,700,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
701,11,HMI界面COM卡采集CPU卡,第四路正向无功电度,25,13,0.000000,0,2015-7-18 15:16:0,0,701,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
702,11,HMI界面COM卡采集CPU卡,第四路反向有功电度,25,14,0.000000,0,2015-7-18 15:16:0,0,702,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
703,11,HMI界面COM卡采集CPU卡,第四路反向无功电度,25,15,0.000000,0,2015-7-18 15:16:0,0,703,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
704,11,HMI界面COM卡采集CPU卡,扩展板卡第一路正向有功电度,25,16,0.000000,0,2015-7-18 15:16:0,0,704,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
705,11,HMI界面COM卡采集CPU卡,扩展板卡第一路正向无功电度,25,17,0.000000,0,2015-7-18 15:16:0,0,705,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
706,11,HMI界面COM卡采集CPU卡,扩展板卡第一路反向有功电度,25,18,0.000000,0,2015-7-18 15:16:0,0,706,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
707,11,HMI界面COM卡采集CPU卡,扩展板卡第一路反向无功电度,25,19,0.000000,0,2015-7-18 15:16:0,0,707,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
708,11,HMI界面COM卡采集CPU卡,扩展板卡第二路正向有功电度,25,20,0.000000,0,2015-7-18 15:16:0,0,708,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
709,11,HMI界面COM卡采集CPU卡,扩展板卡第二路正向无功电度,25,21,0.000000,0,2015-7-18 15:16:0,0,709,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
710,11,HMI界面COM卡采集CPU卡,扩展板卡第二路反向有功电度,25,22,0.000000,0,2015-7-18 15:16:0,0,710,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
711,11,HMI界面COM卡采集CPU卡,扩展板卡第二路反向无功电度,25,23,0.000000,0,2015-7-18 15:16:0,0,711,0,0,0,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
